item,label,date,platforms,countryOfOrigin,mobygames_id
http://www.wikidata.org/entity/Q29855215,Battle Cruiser,1987,Commodore 64,United States of America,14796
http://www.wikidata.org/entity/Q856904,NetHack,1987,"Android,Linux,Microsoft Windows,macOS,Commodore Amiga,Atari ST,Classic Mac OS",,820
http://www.wikidata.org/entity/Q2293119,Alex Kidd: High-Tech World,1987,Sega Master System,Japan,8366
http://www.wikidata.org/entity/Q3181429,John Elway's Quarterback,1987,"ZX Spectrum,Commodore 64,DOS,Nintendo Entertainment System,Amstrad CPC,Apple IIGS",United States of America,8017
http://www.wikidata.org/entity/Q2535441,The Vikings,1987,Commodore 64,Denmark,63470
http://www.wikidata.org/entity/Q28669698,Laurel & Hardy,1987,Commodore 64,,53087
http://www.wikidata.org/entity/Q30899907,Eagles,1987,Commodore 64,,54645
http://www.wikidata.org/entity/Q106862260,Slap Shot,1987,Intellivision,,47659
http://www.wikidata.org/entity/Q2601480,Ocean Conqueror,1987,"ZX Spectrum,Commodore 64",England,27628
http://www.wikidata.org/entity/Q21190133,BlackJack Academy,1987,Commodore 64,,26345
http://www.wikidata.org/entity/Q16608564,Momotaro Densetsu,1987,,,"62637,16004"
http://www.wikidata.org/entity/Q1655991,Fast Food,1987,"ZX Spectrum,DOS,Amstrad CPC",United Kingdom,8798
http://www.wikidata.org/entity/Q98048354,Emerald Mine,1987,Commodore 64,Germany,8669
http://www.wikidata.org/entity/Q2613835,Xybots,1987,"ZX Spectrum,Commodore 64,Commodore Amiga,arcade video game machine,Amstrad CPC,Atari ST,Atari Lynx",United States of America,14009
http://www.wikidata.org/entity/Q3073061,Fist of the North Star,1987,Nintendo Entertainment System,Japan,13411
http://www.wikidata.org/entity/Q7248032,Professional Ski Simulator,1987,"ZX Spectrum,Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST",United Kingdom,12688
http://www.wikidata.org/entity/Q16259011,Opa-opa,1987,"arcade video game machine,Sega Master System",,13337
http://www.wikidata.org/entity/Q893416,Border Zone,1987,"Commodore 64,Commodore Amiga,DOS,Atari ST,Classic Mac OS",United States of America,476
http://www.wikidata.org/entity/Q2303458,Tiger Road,1987,"ZX Spectrum,Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST,TurboGrafx-16",Japan,18218
http://www.wikidata.org/entity/Q7630654,Sub Battle Simulator,1987,"Commodore 64,Apple IIGS,Classic Mac OS",United States of America,1616
http://www.wikidata.org/entity/Q1811765,Quedex,1987,Commodore 64,Finland,5277
http://www.wikidata.org/entity/Q2278333,Sherlock: The Riddle of the Crown Jewels,1987,"Commodore 64,Commodore Amiga,DOS,Atari ST,Apple II,Classic Mac OS",United States of America,479
http://www.wikidata.org/entity/Q2897325,Bermuda Triangle,1987,"PlayStation 3,PlayStation Portable,arcade video game machine",Japan,55073
http://www.wikidata.org/entity/Q625283,Double Dribble,1987,"Commodore 64,Commodore Amiga,Family Computer Disk System,Nintendo Entertainment System",Japan,7221
http://www.wikidata.org/entity/Q2628630,After Burner II,1987,"Sega Genesis,PlayStation 2,ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Nintendo Entertainment System,Sega Saturn,Amstrad CPC,FM Towns,Atari ST,TurboGrafx-16,Sharp X68000",Japan,"7009,80920"
http://www.wikidata.org/entity/Q2873432,Avengers,1987,arcade video game machine,Japan,69751
http://www.wikidata.org/entity/Q29035515,Blow Up!,1987,DOS,,56567
http://www.wikidata.org/entity/Q54035288,Stratton,1987,"Commodore 64,Commodore 128",,56163
http://www.wikidata.org/entity/Q2709685,Danger Freak,1987,"Commodore 64,Commodore Amiga",Germany,10976
http://www.wikidata.org/entity/Q1814637,Jack the Nipper II: In Coconut Capers,1987,"ZX Spectrum,Commodore 64,Amstrad CPC,MSX",United Kingdom,15206
http://www.wikidata.org/entity/Q25408876,The Deep,1987,"ZX Spectrum,Commodore 64",,53904
http://www.wikidata.org/entity/Q104915714,Ball Raider,1987,"Commodore Amiga,AmigaOS",Switzerland,57752
http://www.wikidata.org/entity/Q2361509,Phantasy Star,1987,Sega Master System,Japan,8194
http://www.wikidata.org/entity/Q5223387,Dark Sceptre,1987,"ZX Spectrum,Amstrad CPC",United Kingdom,18586
http://www.wikidata.org/entity/Q3261896,Batty,1987,"ZX Spectrum,Commodore 64,Amstrad CPC",United Kingdom,"23086,23068"
http://www.wikidata.org/entity/Q187339,Zelda II: The Adventure of Link,1987,"Wii U,Family Computer Disk System,Nintendo Entertainment System,Game Boy Advance",Japan,7296
http://www.wikidata.org/entity/Q5508159,Full Throttle,1987,arcade video game machine,Japan,66699
http://www.wikidata.org/entity/Q21190258,Yogi Bear,1987,"ZX Spectrum,Commodore 64",United Kingdom,30523
http://www.wikidata.org/entity/Q2883256,I Ball II: The Quest for the Past,1987,Commodore 64,,15043
http://www.wikidata.org/entity/Q7300820,RealSports Boxing,1987,Atari 2600,United States of America,13864
http://www.wikidata.org/entity/Q2383859,The Goonies II,1987,Nintendo Entertainment System,Japan,7334
http://www.wikidata.org/entity/Q2444553,The Ninja Warriors,1987,"Sega Genesis,ZX Spectrum,Commodore 64,arcade video game machine,Amstrad CPC,Sega CD,TurboGrafx-16",Japan,7637
http://www.wikidata.org/entity/Q2781866,The Universal Military Simulator,1987,"Commodore Amiga,Atari ST,Classic Mac OS",United Kingdom,"76549,3098"
http://www.wikidata.org/entity/Q7521870,Sinbad and the Throne of the Falcon,1987,"Commodore Amiga,Apple IIGS",United States of America,3911
http://www.wikidata.org/entity/Q24953011,The Island of Dr. Destructo,1987,"ZX Spectrum,Commodore 64,Amstrad CPC",,19987
http://www.wikidata.org/entity/Q698705,Double Dragon,1987,"Sega Genesis,ZX Spectrum,Wii U,Commodore 64,Commodore Amiga,DOS,Nintendo Entertainment System,Zeebo,Game Boy Advance,arcade video game machine,Nintendo 3DS,Atari 2600,Sega Master System,Amstrad CPC,Atari ST,Atari 7800,Hitachi 6309",Japan,1839
http://www.wikidata.org/entity/Q3759358,Gemini Wing,1987,"ZX Spectrum,Commodore 64",Japan,18352
http://www.wikidata.org/entity/Q2354758,Legend of the Sword,1987,"MS-DOS,Commodore Amiga,Atari ST",England,4445
http://www.wikidata.org/entity/Q7355233,Rockford,1987,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Atari 8-bit family,Amstrad CPC,Atari ST",United Kingdom,4019
http://www.wikidata.org/entity/Q28452840,"The $100,000 Pyramid",1987,"Commodore 64,DOS,Apple II series",,41732
http://www.wikidata.org/entity/Q7460820,Shadows of Mordor,1987,"ZX Spectrum,Commodore 64,DOS,Amstrad CPC,Apple II,Classic Mac OS",Australia,9323
http://www.wikidata.org/entity/Q7537321,Sky Fox,1987,arcade video game machine,Japan,84688
http://www.wikidata.org/entity/Q20707450,Aliens: Alien 2,1987,"Family Computer Disk System,MSX",,24053
http://www.wikidata.org/entity/Q5174047,Cosmic Causeway: Trailblazer II,1987,Commodore 64,United Kingdom,24507
http://www.wikidata.org/entity/Q6422357,Knightmare III: Shalom,1987,MSX,Japan,18610
http://www.wikidata.org/entity/Q33101006,Breach,1987,"Commodore Amiga,IBM Personal Computer,Atari ST,Classic Mac OS",United States of America,17073
http://www.wikidata.org/entity/Q64606139,Western Games,1987,"Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST",Germany,23541
http://www.wikidata.org/entity/Q2815984,The 3-D Battles of Worldrunner,1987,"Family Computer Disk System,Nintendo Entertainment System",Japan,11086
http://www.wikidata.org/entity/Q3271578,Vermeer,1987,"Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",Germany,42249
http://www.wikidata.org/entity/Q3303109,Maze of Galious,1987,MSX,Japan,19474
http://www.wikidata.org/entity/Q864340,Wonder Boy in Monster Land,1987,"ZX Spectrum,Commodore 64,Commodore Amiga,Sega Master System,Amstrad CPC,Atari ST,TurboGrafx-16",Japan,12588
http://www.wikidata.org/entity/Q4894453,La Abadía del Crimen,1987,"Linux,Microsoft Windows,ZX Spectrum,DOS,Amstrad CPC,MSX",Spain,14113
http://www.wikidata.org/entity/Q3072372,Final Lap,1987,"Nintendo Entertainment System,arcade video game machine",Japan,46039
http://www.wikidata.org/entity/Q3041940,Psycho Soldier,1987,"ZX Spectrum,Commodore 64,Amstrad CPC",Japan,23952
http://www.wikidata.org/entity/Q3910069,Predator,1987,"ZX Spectrum,Commodore 64,Commodore Amiga,Nintendo Entertainment System,Acorn Electron,Amstrad CPC,Atari ST,BBC Micro,MSX",United Kingdom,"20611,8088"
http://www.wikidata.org/entity/Q55673,R-Type,1987,"Android,ZX Spectrum,iOS,Commodore 64,Commodore Amiga,arcade video game machine,Java Virtual Machine,PC Engine SuperGrafx,Sega Master System,Amstrad CPC,Atari ST,MSX,TurboGrafx-16",Japan,5960
http://www.wikidata.org/entity/Q7205503,Plundered Hearts,1987,"Commodore 64,Commodore Amiga,DOS,Atari 8-bit family,Apple II,Classic Mac OS",United States of America,473
http://www.wikidata.org/entity/Q2097293,Xyron,1987,Commodore 64,,50510
http://www.wikidata.org/entity/Q3110119,Goldrunner,1987,"Commodore Amiga,Atari ST",United Kingdom,53082
http://www.wikidata.org/entity/Q5416634,Evening Star,1987,"ZX Spectrum,Amstrad CPC",United Kingdom,58717
http://www.wikidata.org/entity/Q15036805,Star Wreck,1987,"ZX Spectrum,Amstrad CPC",United Kingdom,56128
http://www.wikidata.org/entity/Q105570098,Nazo no Magazine Disk - Nazoler Land Sōkan Gō,1987,Family Computer Disk System,,59420
http://www.wikidata.org/entity/Q2705496,Punch-Out!!,1987,Nintendo Entertainment System,Japan,10305
http://www.wikidata.org/entity/Q3529233,Tintin on the Moon,1987,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",France,9047
http://www.wikidata.org/entity/Q5490686,Frankenstein,1987,"ZX Spectrum,Commodore 64,Amstrad CPC",United Kingdom,50125
http://www.wikidata.org/entity/Q16593979,Lucky Luke,1987,Commodore 64,France,26162
http://www.wikidata.org/entity/Q52089158,Bad Cat,1987,Commodore 64,Germany,3074
http://www.wikidata.org/entity/Q3931244,Rebel,1987,"ZX Spectrum,Commodore 64",,16407
http://www.wikidata.org/entity/Q4353838,Superman,1987,Nintendo Entertainment System,Japan,18148
http://www.wikidata.org/entity/Q1775788,Wizball,1987,"ZX Spectrum,MS-DOS,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",United Kingdom,526
http://www.wikidata.org/entity/Q7829778,Tower of Myraglen,1987,Apple IIGS,United States of America,51283
http://www.wikidata.org/entity/Q2705630,Yume Kōjō: Doki Doki Panic,1987,Family Computer Disk System,Japan,55533
http://www.wikidata.org/entity/Q3064864,Famicom Grand Prix,1987,Family Computer Disk System,Japan,63283
http://www.wikidata.org/entity/Q52124950,Sailing,1987,"ZX Spectrum,Commodore 64",,54612
http://www.wikidata.org/entity/Q105620075,Kick Challenger: Air Foot,1987,Family Computer Disk System,Japan,63320
http://www.wikidata.org/entity/Q1967469,RoadBlasters,1987,"Sega Genesis,ZX Spectrum,Commodore 64,Commodore Amiga,Nintendo Entertainment System,Amstrad CPC,Atari ST,Motorola 68010",United States of America,8003
http://www.wikidata.org/entity/Q1973612,Nebulus,1987,"ZX Spectrum,Acorn Archimedes,Commodore 64,Commodore Amiga,DOS,Nintendo Entertainment System,Amstrad CPC,Atari ST,Atari 7800",United Kingdom,3874
http://www.wikidata.org/entity/Q2714025,Oids,1987,"Atari ST,Classic Mac OS",United States of America,9506
http://www.wikidata.org/entity/Q969398,Nemesis 3: The Eve of Destruction,1987,MSX,Japan,19554
http://www.wikidata.org/entity/Q4039598,Goody,1987,"Linux,ZX Spectrum,DOS,Amstrad CPC,MSX",Spain,2090
http://www.wikidata.org/entity/Q7745894,The Last Mission,1987,"ZX Spectrum,DOS,Amstrad CPC,Amstrad PCW,MSX",,1985
http://www.wikidata.org/entity/Q11673876,Higemaru Makaijima - Nanatsu no Shima Daibōken,1987,"Nintendo Entertainment System,MSX",Japan,19884
http://www.wikidata.org/entity/Q3646841,Bulldog,1987,Commodore 64,,23880
http://www.wikidata.org/entity/Q113961935,Oriental Hero,1987,ZX Spectrum,,17933
http://www.wikidata.org/entity/Q210271,The Karate Kid,1987,Nintendo Entertainment System,Japan,14111
http://www.wikidata.org/entity/Q5229965,The Magic of Scheherazade,1987,Nintendo Entertainment System,Japan,13336
http://www.wikidata.org/entity/Q2103276,R.B.I. Baseball 2,1987,"Commodore 64,Commodore Amiga,Nintendo Entertainment System,Atari ST",,10375
http://www.wikidata.org/entity/Q796852,Bolo,1987,Atari ST,Germany,13151
http://www.wikidata.org/entity/Q973462,Alex Kidd BMX Trial,1987,Sega Master System,Japan,12579
http://www.wikidata.org/entity/Q5099961,China Warrior,1987,TurboGrafx-16,Japan,34756
http://www.wikidata.org/entity/Q4654951,ATV Simulator,1987,"ZX Spectrum,Amstrad CPC",United Kingdom,14244
http://www.wikidata.org/entity/Q5306486,Dream Zone,1987,"Commodore Amiga,DOS,Atari ST,Apple IIGS",United States of America,1327
http://www.wikidata.org/entity/Q1110831,Thundercats,1987,"ZX Spectrum,Commodore 64,Amstrad CPC",United Kingdom,14827
http://www.wikidata.org/entity/Q2303080,Black Tiger,1987,"PlayStation 3,ZX Spectrum,Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST",Japan,15075
http://www.wikidata.org/entity/Q25409974,Bowls,1987,Commodore 64,Italy,16899
http://www.wikidata.org/entity/Q62061708,Druid II: Enlightenment,1987,"ZX Spectrum,Commodore 64,Commodore Amiga,Amstrad CPC",England,15548
http://www.wikidata.org/entity/Q20995205,Top Gun,1987,Nintendo Entertainment System,,36808
http://www.wikidata.org/entity/Q1880097,RadX-8,1987,MSX,Netherlands,101906
http://www.wikidata.org/entity/Q8042374,XOR,1987,"ZX Spectrum,Acorn Archimedes,Commodore 64,Amstrad CPC,Atari ST",United Kingdom,"24393,25104"
http://www.wikidata.org/entity/Q6404521,Kid Niki: Radical Ninja,1987,"Nintendo Entertainment System,arcade video game machine",Japan,33143
http://www.wikidata.org/entity/Q16267403,Great Soccer,1987,Sega Master System,,35894
http://www.wikidata.org/entity/Q22937450,Hellowoon,1987,"Commodore 64,Commodore Amiga,Atari ST",Germany,37677
http://www.wikidata.org/entity/Q118859435,Firezone,1987,"Linux,MS-DOS,Commodore 64,Commodore Amiga,Amstrad CPC,Atari ST",United Kingdom,45064
http://www.wikidata.org/entity/Q2006183,Driller,1987,"ZX Spectrum,Commodore 64,Commodore Amiga,DOS,Amstrad CPC,Atari ST",United Kingdom,4933
http://www.wikidata.org/entity/Q1128764,Continental Circus,1987,"ZX Spectrum,Commodore 64,arcade video game machine,Amstrad CPC,MSX",Japan,17741
http://www.wikidata.org/entity/Q2605125,The Real Ghostbusters,1987,"ZX Spectrum,Commodore 64,Commodore Amiga,arcade video game machine,Amstrad CPC,Atari ST",,17600
http://www.wikidata.org/entity/Q11332086,Street Cop,1987,Nintendo Entertainment System,,16925
http://www.wikidata.org/entity/Q2418565,Uşas,1987,MSX,,19530
http://www.wikidata.org/entity/Q6038383,Inspector Gadget and the Circus of Fear,1987,"ZX Spectrum,Commodore 64,Amstrad CPC",France,18442
http://www.wikidata.org/entity/Q7805098,Time Soldiers,1987,"arcade video game machine,Sega Master System",Japan,15717
http://www.wikidata.org/entity/Q25399400,Q25399400,1987,Commodore 64,United States of America,16032
http://www.wikidata.org/entity/Q55263826,Insanity Fight,1987,"iOS,Commodore Amiga,Atari ST",Switzerland,16307
http://www.wikidata.org/entity/Q3357671,Otocky,1987,Family Computer Disk System,Japan,61185
http://www.wikidata.org/entity/Q29639180,Mountie Mick's Deathride,1987,"ZX Spectrum,Commodore 64",,54628
http://www.wikidata.org/entity/Q101079821,Deliverance,1987,Commodore 64,,65835
http://www.wikidata.org/entity/Q21451144,Anarchy,1987,"ZX Spectrum,Commodore 64",,19390
http://www.wikidata.org/entity/Q28126641,Doc the Destroyer,1987,"Microsoft Windows,ZX Spectrum",Australia,18056
http://www.wikidata.org/entity/Q30590208,Shockway Rider,1987,Amstrad CPC,United Kingdom,18256
http://www.wikidata.org/entity/Q3788019,Hysteria,1987,"ZX Spectrum,Commodore 64",England,28672
http://www.wikidata.org/entity/Q6116022,Jack the Ripper,1987,"ZX Spectrum,Commodore 64,Amstrad CPC",United Kingdom,23468
http://www.wikidata.org/entity/Q47517158,Crystal Hammer,1987,Commodore Amiga,,26684
http://www.wikidata.org/entity/Q1234583,Strike Fleet,1987,"Commodore 64,DOS",United States of America,6859
http://www.wikidata.org/entity/Q2192850,On Cue,1987,Commodore 64,England,64592
http://www.wikidata.org/entity/Q4677096,Action Force,1987,"ZX Spectrum,Amstrad CPC",United Kingdom,56068
http://www.wikidata.org/entity/Q5995969,Ikinari Musician,1987,Nintendo Entertainment System,,59748
http://www.wikidata.org/entity/Q3540750,Bio Senshi Dan: Increaser to no Tatakai,1987,Nintendo Entertainment System,Japan,26347
http://www.wikidata.org/entity/Q1808561,M.A.C.H.: Maneuverable Armed Computer Humans,1987,Commodore 64,,29757
http://www.wikidata.org/entity/Q27982923,Demolition,1987,Commodore 64,Germany,67864
http://www.wikidata.org/entity/Q2398665,Young Sherlock: The Legacy of Doyle,1987,MSX,Japan,28281
http://www.wikidata.org/entity/Q4942780,Booby Kids,1987,Nintendo Entertainment System,Japan,26350
http://www.wikidata.org/entity/Q50396384,Crosscountry California,1987,,,82055
http://www.wikidata.org/entity/Q2924799,Ring King,1987,"Nintendo Entertainment System,arcade video game machine",Japan,20248
http://www.wikidata.org/entity/Q1974863,Penguin Land,1987,Sega Master System,Japan,8262
http://www.wikidata.org/entity/Q5449356,Final Assault,1987,"ZX Spectrum,Commodore 64,DOS,Amstrad CPC,Apple IIGS",France,6443
http://www.wikidata.org/entity/Q6492983,Laser Chess,1987,Commodore Amiga,United States of America,68037
http://www.wikidata.org/entity/Q40592018,Power Struggle,1987,"Linux,Microsoft Windows,Commodore 64",,57750
http://www.wikidata.org/entity/Q52144645,Ronnie Goes to Hollywood,1987,ZX Spectrum,,57816
http://www.wikidata.org/entity/Q935001,Meikyuu Jiin Dababa,1987,Family Computer Disk System,Japan,62007
http://www.wikidata.org/entity/Q4778952,Apache Strike,1987,"Commodore 64,Classic Mac OS",United States of America,54306
http://www.wikidata.org/entity/Q11546994,Q11546994,1987,MSX,Japan,51396
http://www.wikidata.org/entity/Q4797404,Artelius,1987,Nintendo Entertainment System,Japan,26322
http://www.wikidata.org/entity/Q669784,Digital Devil Story: Megami Tensei,1987,Nintendo Entertainment System,Japan,10884
http://www.wikidata.org/entity/Q3518878,Terrorpods,1987,"ZX Spectrum,Commodore 64",United Kingdom,23920
http://www.wikidata.org/entity/Q5574339,Gnome Ranger,1987,"ZX Spectrum,Commodore 64,DOS,Amstrad CPC,Amstrad PCW,MSX,Classic Mac OS",United Kingdom,28316
http://www.wikidata.org/entity/Q29962125,Shiloh: Grant's Trial in the West,1987,Commodore 64,,26587
http://www.wikidata.org/entity/Q5452012,Firetrack,1987,Acorn Electron,United Kingdom,54620
http://www.wikidata.org/entity/Q51537257,MASK II,1987,"ZX Spectrum,Commodore 64",,48870
http://www.wikidata.org/entity/Q108640927,Xadium,1987,Commodore 16 and Plus/4,England,67059
http://www.wikidata.org/entity/Q1973521,I-Alien,1987,Commodore 64,England,29259
http://www.wikidata.org/entity/Q29132943,Madballs,1987,"ZX Spectrum,Commodore 64,Amstrad CPC",England,35169
http://www.wikidata.org/entity/Q30900880,Mean Streak,1987,"ZX Spectrum,Commodore 64",,29123
http://www.wikidata.org/entity/Q88273,A-Jax,1987,"ZX Spectrum,Commodore 64,DOS,arcade video game machine,Amstrad CPC,PlayStation 4,Nintendo Switch",Japan,35551
